332 2127
229 91 0.0793
254 91 0.0998
298 91 0.1427
99 92 0.0047
117 92 0.0232
151 92 0.0297
160 92 0.0294
98 93 0.0121
108 93 0.0863
111 93 0.0242
117 93 0.0093
130 93 0.0341
145 93 0.0745
146 93 0.0733
151 93 0.0456
158 93 0.038
161 93 0.0709
165 93 0.0917
171 93 0.0492
175 93 0.0408
178 93 0.0677
181 93 0.042
200 93 0.1827
216 93 0.0655
218 93 0.1535
229 93 0.0819
231 93 0.0762
247 93 0.1776
254 93 0.0906
257 93 0.1528
260 93 0.1068
262 93 0.1782
298 93 0.1427
300 93 0.1457
309 93 0.1661
310 93 0.1684
100 94 0.0252
108 94 0.0398
111 94 0.0245
117 94 0.0476
118 94 0.0323
130 94 0.0216
145 94 0.0323
146 94 0.0317
149 94 0.0335
151 94 0.0246
161 94 0.0343
173 94 0.0375
175 94 0.0479
176 94 0.0387
178 94 0.0399
220 94 0.0675
229 94 0.0747
254 94 0.0934
298 94 0.1392
117 95 0.0844
146 95 0.0255
151 95 0.0505
161 95 0.0351
176 95 0.0489
103 96 0.0105
143 97 0.0347
111 98 0.0128
117 98 0.0149
146 98 0.0616
151 98 0.0354
160 98 0.0293
166 98 0.0305
175 98 0.037
110 99 0.0071
111 99 0.0083
117 99 0.0186
136 99 0.0175
151 99 0.0312
160 99 0.0276
111 100 0.0489
117 100 0.0722
128 100 0.012
145 100 0.0189
151 100 0.0392
161 100 0.0285
173 100 0.0372
175 100 0.0657
178 100 0.0407
220 100 0.0704
229 100 0.0807
254 100 0.1024
106 101 0.0087
117 101 0.0236
119 101 0.0073
181 101 0.0378
114 102 0.0038
151 102 0.0271
143 103 0.0206
122 104 0.0248
166 104 0.0306
181 104 0.0512
117 105 0.0434
119 105 0.0243
139 105 0.015
165 105 0.05
181 105 0.0465
117 106 0.0149
115 107 0.0062
200 107 0.0455
111 108 0.0629
117 108 0.0862
118 108 0.0095
130 108 0.056
143 108 0.2092
145 108 0.0211
146 108 0.0227
149 108 0.0218
151 108 0.0503
158 108 0.0647
160 108 0.0713
161 108 0.0321
165 108 0.1744
166 108 0.0819
169 108 0.0332
173 108 0.042
175 108 0.0765
176 108 0.0464
178 108 0.0455
181 108 0.1045
200 108 0.2655
201 108 0.0565
202 108 0.2638
211 108 0.0586
216 108 0.0997
218 108 0.2328
220 108 0.0736
229 108 0.0851
231 108 0.1193
247 108 0.2545
254 108 0.1078
257 108 0.2256
260 108 0.1605
272 108 0.1108
292 108 0.1714
298 108 0.1431
300 108 0.1495
305 108 0.1568
306 108 0.1608
309 108 0.1625
310 108 0.1652
320 108 0.23
151 109 0.0458
161 109 0.0286
111 110 0.0112
117 110 0.0123
151 110 0.0318
160 110 0.0233
117 111 0.0233
118 111 0.0544
122 111 0.0228
124 111 0.0609
125 111 0.0159
130 111 0.0108
135 111 0.0503
136 111 0.0151
143 111 0.1464
145 111 0.0502
146 111 0.049
148 111 0.043
149 111 0.051
151 111 0.0229
156 111 0.0387
158 111 0.0213
160 111 0.0225
161 111 0.047
165 111 0.1121
166 111 0.0282
169 111 0.0519
171 111 0.0643
173 111 0.0448
175 111 0.031
176 111 0.0434
178 111 0.0454
181 111 0.0487
188 111 0.0405
200 111 0.2035
201 111 0.0545
202 111 0.2019
211 111 0.0626
216 111 0.0606
218 111 0.1723
220 111 0.0649
229 111 0.068
231 111 0.0764
247 111 0.1952
252 111 0.1938
254 111 0.0821
257 111 0.1684
260 111 0.1131
262 111 0.1947
291 111 0.122
292 111 0.1319
295 111 0.1346
298 111 0.1321
300 111 0.1362
304 111 0.1417
305 111 0.1493
306 111 0.15
309 111 0.1552
310 111 0.1577
151 112 0.0271
173 112 0.0292
117 113 0.0065
151 114 0.0233
150 115 0.0159
151 116 0.0152
118 117 0.0775
119 117 0.0194
124 117 0.0839
125 117 0.0085
126 117 0.0212
127 117 0.0296
128 117 0.0704
129 117 0.0142
130 117 0.0313
132 117 0.0412
133 117 0.0768
135 117 0.0728
136 117 0.0168
138 117 0.0344
139 117 0.0464
142 117 0.0762
143 117 0.1231
144 117 0.02
145 117 0.0724
146 117 0.0711
147 117 0.0155
148 117 0.0648
149 117 0.073
151 117 0.0416
152 117 0.0994
153 117 0.0152
154 117 0.0157
156 117 0.0592
157 117 0.0186
158 117 0.0317
160 117 0.0273
161 117 0.0676
162 117 0.0223
163 117 0.0211
165 117 0.089
166 117 0.0231
167 117 0.0993
168 117 0.164
171 117 0.0431
172 117 0.1001
173 117 0.0632
175 117 0.0325
176 117 0.0606
178 117 0.0628
180 117 0.0907
181 117 0.0332
182 117 0.1744
185 117 0.0471
188 117 0.0379
190 117 0.0376
191 117 0.0412
196 117 0.1795
197 117 0.0637
200 117 0.1804
201 117 0.0688
202 117 0.1788
203 117 0.06
211 117 0.0769
215 117 0.0686
216 117 0.0562
217 117 0.0693
218 117 0.1498
220 117 0.0745
221 117 0.0622
224 117 0.08
228 117 0.0955
229 117 0.0737
231 117 0.067
232 117 0.1161
239 117 0.0703
245 117 0.1691
247 117 0.1733
248 117 0.0842
249 117 0.1652
252 117 0.172
254 117 0.0815
255 117 0.0806
257 117 0.1474
259 117 0.0955
260 117 0.0985
262 117 0.1733
272 117 0.1001
273 117 0.1504
275 117 0.1353
283 117 0.1142
287 117 0.1222
291 117 0.1151
292 117 0.1207
295 117 0.1237
296 117 0.1305
298 117 0.1337
300 117 0.1366
304 117 0.1419
305 117 0.1514
306 117 0.1508
309 117 0.157
310 117 0.1594
312 117 0.4076
320 117 0.251
130 118 0.047
145 118 0.0126
146 118 0.0141
149 118 0.0136
151 118 0.0408
161 118 0.0236
173 118 0.0333
175 118 0.067
176 118 0.0375
178 118 0.0368
181 118 0.095
216 118 0.0904
220 118 0.0657
229 118 0.0768
254 118 0.0992
260 118 0.1511
298 118 0.1363
300 118 0.1425
305 118 0.1505
309 118 0.1563
310 118 0.159
320 118 0.2271
129 119 0.0073
165 119 0.07
181 119 0.0307
257 119 0.1312
141 120 0.0629
162 121 0.022
130 122 0.0302
145 122 0.0714
146 122 0.07
151 122 0.0403
158 122 0.03
162 122 0.021
165 122 0.0894
166 122 0.0211
171 122 0.0427
178 122 0.0613
181 122 0.0319
216 122 0.0544
218 122 0.1499
254 122 0.0796
260 122 0.0973
272 122 0.0981
295 122 0.1222
298 122 0.1317
300 122 0.1347
301 122 0.1351
306 122 0.1489
309 122 0.1551
137 123 0.0076
200 123 0.0408
130 124 0.0532
146 124 0.0171
151 124 0.0463
161 124 0.0263
169 124 0.027
173 124 0.0362
176 124 0.0406
178 124 0.0396
220 124 0.0673
229 124 0.0789
254 124 0.1017
298 124 0.1366
136 125 0.0089
151 125 0.0331
160 125 0.0203
175 125 0.0268
181 125 0.0349
216 125 0.0533
136 126 0.0092
151 126 0.021
254 126 0.076
132 127 0.0116
141 127 0.1129
151 127 0.0691
165 127 0.0596
181 127 0.0315
257 127 0.1214
260 127 0.0844
151 128 0.0327
220 128 0.0589
254 128 0.0917
144 129 0.0071
147 129 0.0086
159 129 0.0148
165 129 0.0749
181 129 0.0258
257 129 0.1336
145 130 0.0412
146 130 0.0398
149 130 0.0418
151 130 0.0121
152 130 0.1295
161 130 0.0368
165 130 0.1183
166 130 0.0278
169 130 0.0415
171 130 0.0685
173 130 0.034
175 130 0.0267
176 130 0.0325
178 130 0.0346
181 130 0.0502
188 130 0.0367
200 130 0.2095
211 130 0.0519
216 130 0.0562
218 130 0.1771
220 130 0.0552
229 130 0.0594
247 130 0.1993
254 130 0.0753
257 130 0.1715
260 130 0.1123
291 130 0.1172
292 130 0.129
298 130 0.124
300 130 0.1284
304 130 0.1339
305 130 0.141
306 130 0.1421
309 130 0.1469
310 130 0.1494
151 131 0.0243
173 131 0.0212
229 131 0.0643
254 131 0.0858
139 132 0.0062
143 132 0.0821
151 132 0.0802
165 132 0.0481
171 132 0.0201
181 132 0.0373
218 132 0.1101
231 132 0.0669
254 132 0.0936
257 132 0.1113
260 132 0.0806
292 132 0.1082
135 133 0.0046
138 134 0.005
151 135 0.0337
138 136 0.0191
151 136 0.0257
160 136 0.0114
175 136 0.0187
254 136 0.0702
182 137 0.0253
200 137 0.0333
160 138 0.0171
161 138 0.0331
166 138 0.0272
176 138 0.0277
229 138 0.0546
165 139 0.0426
181 139 0.0382
156 140 0.0083
176 140 0.0183
143 141 0.0194
165 141 0.0564
171 141 0.1083
197 141 0.0983
215 141 0.1105
224 141 0.1062
228 141 0.0895
232 141 0.0724
260 141 0.1219
292 141 0.1469
146 142 0.0055
151 142 0.0364
161 142 0.014
169 142 0.0148
173 142 0.0239
220 142 0.0552
229 142 0.0666
298 142 0.1253
305 142 0.1394
309 142 0.1452
310 142 0.1479
149 143 0.1945
161 143 0.1873
165 143 0.0374
167 143 0.028
168 143 0.0416
171 143 0.089
175 143 0.1401
176 143 0.1767
180 143 0.0416
181 143 0.1118
182 143 0.0529
196 143 0.0599
200 143 0.0609
202 143 0.0603
212 143 0.0549
215 143 0.0929
218 143 0.0477
224 143 0.0895
232 143 0.0613
244 143 0.0708
245 143 0.0704
247 143 0.0731
249 143 0.0704
252 143 0.0742
254 143 0.156
257 143 0.0702
260 143 0.1071
262 143 0.0813
273 143 0.083
291 143 0.1512
292 143 0.1335
296 143 0.1276
298 143 0.1958
147 144 0.0074
181 144 0.0198
146 145 0.0017
149 145 0.0014
151 145 0.0325
158 145 0.0466
160 145 0.0533
165 145 0.1583
166 145 0.0641
167 145 0.1686
171 145 0.1071
173 145 0.0209
175 145 0.0574
176 145 0.0253
178 145 0.0244
181 145 0.0862
188 145 0.0654
201 145 0.0358
211 145 0.039
216 145 0.079
217 145 0.0543
220 145 0.0531
229 145 0.0642
231 145 0.0987
236 145 0.0704
254 145 0.0868
259 145 0.0815
260 145 0.14
283 145 0.106
291 145 0.1326
292 145 0.1503
298 145 0.1238
300 145 0.13
304 145 0.1353
305 145 0.1383
306 145 0.1418
309 145 0.1441
310 145 0.1468
149 146 0.002
151 146 0.031
152 146 0.1684
158 146 0.045
160 146 0.0517
161 146 0.0095
165 146 0.1567
166 146 0.0625
171 146 0.1055
173 146 0.0193
175 146 0.0558
176 146 0.0237
178 146 0.0229
181 146 0.0845
200 146 0.2472
201 146 0.0344
211 146 0.0378
216 146 0.0773
217 146 0.0528
218 146 0.2134
220 146 0.0517
229 146 0.0627
231 146 0.097
247 146 0.2344
248 146 0.0736
254 146 0.0852
257 146 0.2049
259 146 0.0802
260 146 0.1383
272 146 0.0893
283 146 0.1047
291 146 0.131
292 146 0.1487
297 146 0.1155
298 146 0.1226
299 146 0.1247
300 146 0.1288
304 146 0.134
305 146 0.1372
306 146 0.1406
309 146 0.143
310 146 0.1457
319 146 0.2151
320 146 0.2166
321 146 0.2187
323 146 0.2201
324 146 0.2247
157 147 0.0094
165 147 0.0779
181 147 0.0186
151 148 0.0244
156 148 0.008
220 148 0.0487
229 148 0.059
254 148 0.0811
151 149 0.0328
158 149 0.0468
161 149 0.0104
165 149 0.1586
166 149 0.0643
173 149 0.0203
175 149 0.0574
176 149 0.0247
178 149 0.0238
181 149 0.0863
200 149 0.2491
201 149 0.0349
211 149 0.0379
218 149 0.2151
220 149 0.0522
229 149 0.0634
247 149 0.236
254 149 0.086
257 149 0.2065
260 149 0.1396
262 149 0.2335
291 149 0.1318
295 149 0.1517
298 149 0.1227
300 149 0.1289
305 149 0.1371
309 149 0.1429
310 149 0.1456
319 149 0.2143
320 149 0.2158
321 149 0.2178
323 149 0.2193
324 149 0.2238
200 150 0.0276
155 151 0.0277
156 151 0.0178
157 151 0.0412
158 151 0.0144
160 151 0.0211
161 151 0.0261
165 151 0.1258
166 151 0.0318
169 151 0.0305
171 151 0.0747
173 151 0.0221
175 151 0.0265
176 151 0.0204
178 151 0.0225
181 151 0.0542
182 151 0.2114
185 151 0.0214
186 151 0.0235
188 151 0.0357
190 151 0.0439
191 151 0.0323
197 151 0.0917
200 151 0.2163
201 151 0.0321
209 151 0.0373
211 151 0.04
214 151 0.04
216 151 0.0531
217 151 0.042
218 151 0.1828
220 151 0.0447
221 151 0.0486
229 151 0.0505
231 151 0.0719
232 151 0.1441
247 151 0.2042
251 151 0.0654
254 151 0.0688
255 151 0.0741
257 151 0.1754
260 151 0.1122
262 151 0.2023
283 151 0.0958
287 151 0.1319
291 151 0.1126
292 151 0.1265
296 151 0.14
298 151 0.1153
300 151 0.1202
304 151 0.1257
305 151 0.1319
306 151 0.1335
309 151 0.1378
310 151 0.1404
165 152 0.0137
202 152 0.0806
247 152 0.0845
260 152 0.0892
292 152 0.1171
163 153 0.0062
170 153 0.0128
181 153 0.018
170 154 0.0094
176 156 0.0125
220 156 0.0426
229 156 0.0521
254 156 0.0738
160 157 0.0207
170 157 0.0074
181 157 0.0162
160 158 0.0068
161 158 0.039
165 158 0.112
166 158 0.0175
173 158 0.0327
175 158 0.0128
178 158 0.0317
181 158 0.0398
216 158 0.0417
218 158 0.1685
229 158 0.0468
247 158 0.1898
254 158 0.0612
257 158 0.161
260 158 0.099
292 158 0.1148
298 158 0.1108
300 158 0.1149
181 159 0.0122
161 160 0.0457
166 160 0.0108
173 160 0.039
178 160 0.0378
181 160 0.0332
188 160 0.0183
190 160 0.0245
229 160 0.0478
247 160 0.1832
254 160 0.0598
260 160 0.0936
298 160 0.1106
300 160 0.1143
165 161 0.151
166 161 0.0563
171 161 0.0994
173 161 0.0099
175 161 0.0486
176 161 0.0144
178 161 0.0134
181 161 0.0777
200 161 0.241
201 161 0.025
211 161 0.0289
216 161 0.0684
217 161 0.0433
218 161 0.2065
220 161 0.0423
229 161 0.0532
231 161 0.0881
236 161 0.0593
242 161 0.0552
247 161 0.227
248 161 0.0641
251 161 0.0621
254 161 0.0757
257 161 0.1971
260 161 0.1295
272 161 0.08
283 161 0.0954
287 161 0.1465
291 161 0.1215
292 161 0.1393
298 161 0.1136
300 161 0.1196
304 161 0.1249
305 161 0.1284
306 161 0.1317
309 161 0.1342
310 161 0.1369
320 161 0.2101
181 162 0.011
181 163 0.0128
200 164 0.021
166 165 0.0947
167 165 0.0104
168 165 0.0758
171 165 0.052
172 165 0.0114
173 165 0.1438
174 165 0.0195
175 165 0.1032
176 165 0.1399
180 165 0.0094
181 165 0.0746
182 165 0.0857
183 165 0.0158
196 165 0.0905
197 165 0.0431
200 165 0.0914
202 165 0.0898
205 165 0.0634
212 165 0.0808
215 165 0.0572
216 165 0.0991
218 165 0.0631
224 165 0.056
229 165 0.1295
231 165 0.0883
232 165 0.0461
241 165 0.0917
244 165 0.0869
245 165 0.0847
247 165 0.0886
249 165 0.0821
250 165 0.0883
252 165 0.0881
254 165 0.1195
257 165 0.0706
260 165 0.077
262 165 0.0919
273 165 0.0794
275 165 0.0766
287 165 0.0977
291 165 0.1196
292 165 0.1055
295 165 0.1085
296 165 0.1032
298 165 0.1618
300 165 0.1603
310 165 0.1832
312 165 0.3226
171 166 0.0431
173 166 0.0493
175 166 0.0105
178 166 0.0478
181 166 0.0227
188 166 0.015
190 166 0.0172
200 166 0.1848
216 166 0.0344
218 166 0.151
229 166 0.0509
231 166 0.0484
247 166 0.1726
254 166 0.0588
257 166 0.1441
260 166 0.0851
291 166 0.0951
292 166 0.1038
298 166 0.1108
300 166 0.1138
301 166 0.1143
306 166 0.128
309 166 0.1341
310 166 0.1365
247 167 0.08
257 167 0.0647
260 167 0.0818
182 168 0.012
196 168 0.0211
200 168 0.0222
202 168 0.0232
212 168 0.026
218 168 0.0402
245 168 0.0532
247 168 0.0536
257 168 0.0701
260 168 0.1319
262 168 0.0659
173 171 0.0919
175 171 0.0513
178 171 0.0901
181 171 0.0228
197 171 0.0209
200 171 0.1417
215 171 0.0302
216 171 0.0509
218 171 0.1085
224 171 0.0401
229 171 0.0802
231 171 0.0472
247 171 0.131
254 171 0.0752
257 171 0.1044
260 171 0.0623
262 171 0.1305
292 171 0.0891
298 171 0.1243
247 172 0.0774
260 172 0.0786
175 173 0.0407
176 173 0.0046
181 173 0.0698
200 173 0.2332
201 173 0.0162
203 173 0.0243
211 173 0.0219
216 173 0.0587
217 173 0.0338
218 173 0.1982
220 173 0.0333
229 173 0.0436
247 173 0.2183
254 173 0.0659
257 173 0.1882
260 173 0.1198
272 173 0.0712
283 173 0.0867
291 173 0.1117
292 173 0.1294
298 173 0.1053
300 173 0.1111
304 173 0.1164
305 173 0.1206
306 173 0.1234
309 173 0.1264
310 173 0.1291
320 173 0.2054
178 175 0.0388
181 175 0.0291
188 175 0.01
191 175 0.0096
200 175 0.1925
201 175 0.0402
211 175 0.0478
216 175 0.0297
217 175 0.0371
218 175 0.1579
220 175 0.0426
221 175 0.0311
229 175 0.0412
231 175 0.0468
232 175 0.1182
238 175 0.0564
247 175 0.1786
254 175 0.0516
255 175 0.0535
257 175 0.1493
260 175 0.0862
262 175 0.1762
270 175 0.0701
283 175 0.0831
291 175 0.0911
295 175 0.1048
298 175 0.1028
300 175 0.1064
304 175 0.1118
305 175 0.1204
306 175 0.1204
309 175 0.1261
310 175 0.1285
178 176 0.0022
181 176 0.0657
189 176 0.0092
200 176 0.229
201 176 0.0137
203 176 0.02
211 176 0.0206
217 176 0.03
229 176 0.0398
239 176 0.0627
247 176 0.2139
254 176 0.0618
257 176 0.1837
259 176 0.0592
260 176 0.1152
262 176 0.2108
272 176 0.0678
291 176 0.1075
292 176 0.125
298 176 0.1023
300 176 0.1079
309 176 0.1238
310 176 0.1264
320 176 0.2044
200 177 0.0171
181 178 0.0678
188 178 0.0448
216 178 0.0556
217 178 0.0302
220 178 0.0299
229 178 0.0401
231 178 0.0753
254 178 0.0624
259 178 0.0589
260 178 0.1167
291 178 0.1082
292 178 0.126
298 178 0.1019
300 178 0.1077
305 178 0.1173
306 178 0.1201
309 178 0.1232
310 178 0.1259
181 179 0.0095
181 180 0.073
187 180 0.005
218 180 0.0593
257 180 0.0634
260 180 0.0687
188 181 0.0241
190 181 0.0159
191 181 0.0301
194 181 0.0118
195 181 0.0133
197 181 0.0375
200 181 0.1634
202 181 0.1613
205 181 0.0211
206 181 0.0151
208 181 0.0261
210 181 0.0181
211 181 0.0743
215 181 0.0373
216 181 0.0313
218 181 0.1288
219 181 0.0327
220 181 0.065
221 181 0.0429
224 181 0.0489
225 181 0.0385
229 181 0.0586
231 181 0.0355
232 181 0.0901
238 181 0.0396
245 181 0.1458
247 181 0.15
249 181 0.1413
252 181 0.1483
254 181 0.0574
255 181 0.0529
257 181 0.1214
260 181 0.0655
262 181 0.1482
273 181 0.1225
283 181 0.0904
291 181 0.0837
292 181 0.0876
295 181 0.0905
296 181 0.0973
298 181 0.1088
300 181 0.1105
304 181 0.1155
305 181 0.1266
306 181 0.1246
309 181 0.1319
310 181 0.134
312 181 0.3823
320 181 0.2303
196 182 0.0099
200 182 0.011
202 182 0.0129
212 182 0.0208
218 182 0.0412
223 182 0.0338
244 182 0.0461
245 182 0.0489
247 182 0.0483
252 182 0.0516
257 182 0.0701
260 182 0.1369
262 182 0.0613
292 182 0.1575
254 183 0.1237
260 183 0.0738
292 183 0.1008
200 184 0.0088
191 185 0.0156
229 185 0.0304
191 188 0.0059
216 188 0.0202
229 188 0.0374
231 188 0.0369
254 188 0.0438
255 188 0.0444
260 188 0.0765
201 189 0.0083
229 189 0.0307
203 191 0.0246
216 191 0.0211
221 191 0.0215
254 191 0.042
200 192 0.0063
220 193 0.0207
206 194 0.0058
200 196 0.0011
212 196 0.0156
218 196 0.0392
244 196 0.0389
245 196 0.0422
247 196 0.041
249 196 0.0472
250 196 0.0427
252 196 0.0445
257 196 0.0662
260 196 0.1363
262 196 0.0541
205 197 0.021
215 197 0.0159
218 197 0.0915
231 197 0.0453
257 197 0.0845
260 197 0.0455
200 198 0.0072
212 198 0.0103
212 199 0.0093
202 200 0.0033
204 200 0.0099
212 200 0.0157
213 200 0.0103
216 200 0.1823
218 200 0.0395
223 200 0.0268
227 200 0.0244
229 200 0.2122
